longitude,latitude,h_over_geoid,gravity_anomaly,gnss_site,gnss_latitude_deg,gnss_longitude_deg,gnss_height_m,gnss_east_m,gnss_north_m,gnss_up_m,gnss_sig_e_m,gnss_sig_n_m,gnss_sig_u_m,gnss_corr_en,gnss_corr_eu,gnss_corr_nu,gnss_ant_m,gnss_n_dias,gnss_fecha_ini,gnss_fecha_fin,dist_gnss_km
-74.51000000,4.22000000,779.96000000,80.28402629,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,66.72640000
-74.46000000,4.22000000,1162.32000000,79.15723235,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,62.88840000
-74.41000000,4.22000000,2095.84000000,77.76703120,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,59.32080000
-74.36000000,4.22000000,2510.24000000,76.54260265,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,56.07500000
-74.31000000,4.22000000,3056.92000000,75.22826420,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,53.21010000
-74.26000000,4.22000000,3607.96000000,73.87713379,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,50.79050000
-74.21000000,4.22000000,3666.24000000,72.66647608,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,48.88240000
-74.16000000,4.22000000,3405.56000000,71.52463617,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,47.54730000
-74.11000000,4.22000000,3259.40000000,70.30058564,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,46.83440000
-74.06000000,4.22000000,3270.64000000,68.98622162,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,46.77210000
-74.01000000,4.22000000,2671.20000000,67.82788983,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,47.36300000
-73.96000000,4.22000000,1789.44000000,66.71049543,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,44.72250000
-73.91000000,4.22000000,1596.16000000,65.34395891,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,39.60280000
-73.86000000,4.22000000,1386.80000000,63.95042687,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,34.61430000
-73.81000000,4.22000000,1275.52000000,62.50113964,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,29.82320000
-73.76000000,4.22000000,1776.20000000,60.87048420,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,25.34150000
-73.71000000,4.22000000,1374.48000000,59.45262563,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,21.36500000
-73.66000000,4.22000000,963.96000000,58.01046717,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,18.22710000
-73.61000000,4.22000000,672.48000000,56.51792226,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,16.41620000
-73.56000000,4.22000000,411.48000000,55.00021165,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,16.37850000
-73.51000000,4.22000000,379.92000000,53.42193332,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,18.12500000
-73.46000000,4.22000000,354.96000000,51.83506231,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,21.21960000
-73.41000000,4.22000000,343.60000000,50.24116695,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,25.17000000
-73.36000000,4.22000000,323.76000000,48.64674871,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,29.63590000
-73.31000000,4.22000000,268.76000000,47.05785621,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,34.41710000
-73.26000000,4.22000000,232.88000000,45.46832161,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,39.39910000
-73.21000000,4.22000000,214.16000000,43.88145528,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,44.51450000
-73.16000000,4.22000000,201.80000000,42.30138704,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,49.72210000
-73.11000000,4.22000000,190.80000000,40.73109624,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,54.99570000
-73.06000000,4.22000000,182.20000000,39.17273931,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,60.31810000
-73.01000000,4.22000000,180.92000000,37.62816238,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,65.67740000
-72.96000000,4.22000000,175.16000000,36.10043661,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,71.06520000
-72.91000000,4.22000000,175.00000000,34.59086773,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,76.47550000
-72.86000000,4.22000000,174.16000000,33.10182251,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,81.90380000
-72.81000000,4.22000000,183.32000000,31.63477358,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,87.34680000
-72.76000000,4.22000000,179.04000000,30.19229803,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,92.80190000
-72.71000000,4.22000000,187.00000000,28.77535188,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,98.26710000
-72.66000000,4.22000000,195.60000000,27.38590661,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,103.74080000
-72.61000000,4.22000000,198.20000000,26.02542695,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,109.22170000
-72.56000000,4.22000000,194.72000000,24.69515187,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,114.70880000
-72.51000000,4.22000000,203.12000000,23.39667361,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,120.20120000
-72.46000000,4.22000000,211.48000000,22.13112687,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,125.69830000
-72.41000000,4.22000000,206.32000000,20.89908993,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,131.19940000
-72.36000000,4.22000000,196.04000000,19.70168534,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,136.70410000
-72.31000000,4.22000000,183.52000000,18.53990615,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,142.21190000
-72.26000000,4.22000000,189.20000000,17.41581819,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,147.72250000
-72.21000000,4.22000000,176.48000000,16.32804466,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,153.23560000
-72.16000000,4.22000000,176.28000000,15.27918079,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,158.75090000
-72.11000000,4.22000000,161.24000000,14.26783172,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,164.26830000
-72.06000000,4.22000000,177.32000000,13.29810779,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,169.78740000
-72.01000000,4.22000000,206.88000000,12.36925689,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,175.30820000
-71.96000000,4.22000000,205.80000000,11.47757397,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,180.83050000
-71.91000000,4.22000000,201.76000000,10.62553271,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,186.35420000
-71.86000000,4.22000000,203.56000000,9.81407378,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,191.87910000
-71.81000000,4.22000000,218.00000000,9.04395810,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,197.40510000
-76.46000000,4.17000000,2592.16000000,64.75979305,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,89.04610000
-76.41000000,4.17000000,1959.60000000,66.52694097,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,89.69980000
-76.36000000,4.17000000,1411.72000000,68.23991656,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,90.68870000
-76.31000000,4.17000000,1039.32000000,69.86440630,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,92.00210000
-76.26000000,4.17000000,1003.72000000,71.33896690,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,93.62630000
-76.21000000,4.17000000,930.72000000,72.77102005,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,90.11290000
-76.16000000,4.17000000,996.64000000,74.09953672,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,86.66860000
-76.11000000,4.17000000,1096.72000000,75.35457122,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,83.45050000
-76.06000000,4.17000000,1198.44000000,76.54508612,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,80.48590000
-76.01000000,4.17000000,1225.00000000,77.69824308,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,77.80370000
-75.96000000,4.17000000,1516.24000000,78.68409343,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,75.43410000
-75.91000000,4.17000000,1831.32000000,79.58882448,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,73.40730000
-75.86000000,4.17000000,2044.72000000,80.46135729,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,71.75230000
-75.81000000,4.17000000,1874.00000000,81.41902799,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,70.49540000
-75.76000000,4.17000000,2269.96000000,82.07323205,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,69.65810000
-75.71000000,4.17000000,3110.56000000,82.46417953,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,69.25570000
-75.66000000,4.17000000,3490.32000000,82.97119899,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,69.29570000
-75.61000000,4.17000000,3138.48000000,83.71840949,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,69.77740000
-75.56000000,4.17000000,3253.80000000,84.19295175,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,70.69170000
-75.51000000,4.17000000,3018.96000000,84.74864015,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,72.02210000
-75.46000000,4.17000000,2577.76000000,85.32575977,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,73.74620000
-75.41000000,4.17000000,2070.32000000,85.86308900,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,75.83700000
-75.36000000,4.17000000,1220.16000000,86.48720245,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,78.26530000
-75.31000000,4.17000000,1227.12000000,86.64736339,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,81.00070000
-75.26000000,4.17000000,857.16000000,86.90749813,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,84.01310000
-75.21000000,4.17000000,1022.36000000,86.84641390,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,87.27390000
-75.16000000,4.17000000,682.64000000,86.94562725,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,90.75630000
-75.11000000,4.17000000,675.52000000,86.81746089,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,94.43580000
-75.06000000,4.17000000,450.04000000,86.71777317,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,98.29030000
-75.01000000,4.17000000,372.04000000,86.47766320,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,102.30000000
-74.96000000,4.17000000,362.00000000,86.13515247,PER2,4.79249662,-75.68950931,1496.74126905,0.76263743,0.23624254,0.74126906,0.00106914,0.00090112,0.00405430,-0.06788297,0.02025659,0.12997884,0.07991012,3449.00000000,06JAN06,25DEC31,106.44740000
-74.91000000,4.17000000,334.40000000,85.73077125,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,105.80760000
-74.86000000,4.17000000,307.52000000,85.25724446,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,101.02530000
-74.81000000,4.17000000,311.32000000,84.70243580,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,96.32470000
-74.76000000,4.17000000,324.40000000,84.07764512,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,91.71810000
-74.71000000,4.17000000,312.12000000,83.39969720,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,87.22070000
-74.66000000,4.17000000,367.60000000,82.62965178,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,82.85010000
-74.61000000,4.17000000,719.20000000,81.67386888,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,78.62750000
-74.56000000,4.17000000,1449.52000000,80.50729832,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,74.57810000
-74.51000000,4.17000000,1215.32000000,79.68739641,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,70.73150000
-74.46000000,4.17000000,1613.80000000,78.55678235,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,67.12280000
-74.41000000,4.17000000,1982.32000000,77.39208530,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,63.79210000
-74.36000000,4.17000000,2681.00000000,76.05875549,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,60.78540000
-74.31000000,4.17000000,3467.88000000,74.65887962,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,58.15280000
-74.26000000,4.17000000,3782.28000000,73.39782338,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,55.94720000
-74.21000000,4.17000000,3605.84000000,72.27009039,IGAC,4.64014692,-74.08025508,2579.65874791,0.83830795,0.13430887,0.65874797,0.00111054,0.00100560,0.00456963,-0.24034072,0.08292918,-0.20939124,0.03500000,464.00000000,24JUL20,25DEC31,54.22080000
