lon,lat,estacion_gnss_retenida,tipo_relacion_gravedad_gnss,dist_gnss_km,clase_distancia,gravity_anomaly_base_mgal,aire_libre_mgal,bouguer_mgal,gradiente_mgal_km,usar_grilla_regional,usar_resumen_contextual_100km,usar_contexto_regional_150km
-75.01,4.42,PER2,contextual_por_proximidad_no_asociacion_directa,85.9521,contextual_50_100km,87.91411053,287.05986253,214.807432651273,2.58481188546835,1,1,1
-74.96,4.42,PER2,contextual_por_proximidad_no_asociacion_directa,90.8472,contextual_50_100km,87.61698852,273.18434052,205.858314463662,3.18230918091311,1,1,1
-73.76,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,43.0752,local_0_50km,61.88632991,1021.36076191,673.252110722142,27.8545782662296,1,1,1
-73.71,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,40.863,local_0_50km,60.63706203,701.29066203,468.853972591833,22.3070335338872,1,1,1
-73.66,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,39.3139,local_0_50km,59.0208854,787.2798534,523.058902209566,14.9992724317227,1,1,1
-73.61,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,38.508,local_0_50km,57.34990341,933.53936741,615.647485849104,20.1394496745706,1,1,1
-73.56,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,38.4919,local_0_50km,55.93018303,725.43171103,482.528652743721,23.05629099586,1,1,1
-73.51,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,39.2667,local_0_50km,54.42761783,598.98317783,401.411991807558,29.9811584438494,1,1,1
-73.46,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,40.7872,local_0_50km,53.01383873,304.30064673,213.130826173299,24.9343790529312,1,1,1
-73.41,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,42.9745,local_0_50km,51.45389279,203.61838079,148.411308136738,8.10408130429322,1,1,1
-73.36,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,45.7329,local_0_50km,49.84299727,172.48063727,127.986253655969,2.77246760316629,1,1,1
-73.31,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,48.966,local_0_50km,48.21459818,167.51935818,124.234182776919,4.7125859792982,1,1,1
-73.26,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,52.5864,contextual_50_100km,46.54275295,254.65024895,179.146392548496,3.97750609724901,1,1,1
-73.21,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,56.5196,contextual_50_100km,44.96901967,141.88176367,106.720676024932,9.97707439495444,1,1,1
-73.16,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,60.7049,contextual_50_100km,43.35730008,116.18690008,89.7634613962778,2.43406152268561,1,1,1
-73.11,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,65.0937,contextual_50_100km,41.7453683,107.7734243,83.8176660764016,1.01403832000758,1,1,1
-73.06,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,69.6475,contextual_50_100km,40.14230046,101.67714046,79.3515740467194,0.702572456188368,1,1,1
-73.01,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,74.336,contextual_50_100km,38.55053984,97.88814784,76.3597631361605,0.48410009076559,1,1,1
-72.96,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,79.1353,contextual_50_100km,36.97255164,96.01390364,74.5930041104672,0.526343047018156,1,1,1
-72.91,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,84.0263,contextual_50_100km,35.41114254,93.37856654,72.3473007673289,0.517147107219753,1,1,1
-72.86,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,88.994,contextual_50_100km,33.86804672,90.83560672,70.1671034106139,0.532323466477952,1,1,1
-72.81,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,94.0263,contextual_50_100km,32.34531224,87.31314424,67.3701658571839,0.566478657876141,1,1,1
-72.76,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,99.1131,contextual_50_100km,30.8445929,83.4053449,64.3356835584255,0.479181679601285,1,1,1
-72.71,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,104.2467,regional_100_150km,29.36744504,81.23693304,62.4180704384744,0.282725771085968,1,0,1
-72.66,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,109.4204,regional_100_150km,27.9156898,81.0812978,61.7921875608828,0.309539210398893,1,0,1
-72.61,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,114.6287,regional_100_150km,26.4911074,78.0890274,59.3686928749222,0.409427825877169,1,0,1
-72.56,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,119.8672,regional_100_150km,25.0950259,76.2979379,57.7209169406644,0.34847025167708,1,0,1
-72.51,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,125.1321,regional_100_150km,23.72885428,73.96893428,55.7412401371611,0.365398198281073,1,0,1
-72.46,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,130.4201,regional_100_150km,22.39390856,71.73287656,53.8321164890105,0.320496763041953,1,0,1
-72.41,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,135.7287,regional_100_150km,21.09147195,70.08480795,52.309447249035,0.320736851778926,1,0,1
-72.36,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,141.0553,regional_100_150km,19.82254187,67.75429387,50.3640883769672,0.33035221083747,1,0,1
-72.31,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,146.3982,regional_100_150km,18.58827106,65.77938306,48.6578905027339,0.284420154786728,1,0,1
-72.26,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,151.7555,no_local_mayor_150km,17.38973518,64.72897518,47.5537400355805,0.383030348050314,1,0,0
-72.21,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,157.1258,no_local_mayor_150km,16.22758782,63.38166782,46.2736109095222,0.377460443094074,1,0,0
-72.16,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,162.5078,no_local_mayor_150km,15.10329046,64.87429846,46.81678917648,0.297359990164908,1,0,0
-72.11,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,167.9003,no_local_mayor_150km,14.0153874,60.1572594,43.4164435017367,0.547729241253324,1,0,0
-72.06,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,173.3025,no_local_mayor_150km,12.96676719,59.12098319,42.3756887428072,0.278986871140574,1,0,0
-72.01,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,178.7133,no_local_mayor_150km,11.95661737,56.60486537,40.4059538921994,0.399067637934275,1,0,0
-71.96,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,184.1322,no_local_mayor_150km,10.98592446,54.83181246,38.9240066626133,0.614805978549998,1,0,0
-71.91,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,189.5583,no_local_mayor_150km,10.05857744,64.89062544,44.9969110954078,1.09548774872921,1,0,0
-71.86,4.42,VIVI,contextual_por_proximidad_no_asociacion_directa,194.991,no_local_mayor_150km,9.16817274,65.59259674,45.1211495835094,0.391449572603134,1,0,0
-76.46,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,97.4698,contextual_50_100km,65.90183783,404.49775783,281.651160695339,21.8098443147359,1,1,1
-76.41,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,92.6525,contextual_50_100km,67.37108877,570.71003277,388.092721622973,15.2192584537774,1,1,1
-76.36,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,87.9207,contextual_50_100km,68.97992568,526.20168568,360.316233333378,7.64485190811741,1,1,1
-76.31,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,83.2889,contextual_50_100km,70.42291563,602.00493163,409.140700532404,4.47781236763058,1,1,1
-76.26,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,78.7748,contextual_50_100km,71.89632769,592.99828769,403.936344633503,9.66909591623982,1,1,1
-76.21,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,74.3997,contextual_50_100km,73.38257559,523.42012759,360.141190720314,15.0910138665302,1,1,1
-76.16,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,70.1896,contextual_50_100km,74.87679786,402.40014986,283.57081111505,9.59239696907327,1,1,1
-76.11,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,66.1761,contextual_50_100km,76.23215963,358.57647163,256.138621966817,2.03052317955729,1,1,1
-76.06,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,62.3971,contextual_50_100km,77.46887141,365.77533541,261.174346613895,1.05682372737315,1,1,1
-76.01,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,58.8978,contextual_50_100km,78.64203277,373.68832077,266.642044258419,2.35451550235863,1,1,1
-75.96,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,55.7309,contextual_50_100km,79.72353586,402.95117586,285.680372142497,5.25226061639179,1,1,1
-75.91,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,52.956,contextual_50_100km,80.69680442,463.54596442,324.64376937328,6.26135402218183,1,1,1
-75.86,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,50.6376,contextual_50_100km,81.74024435,418.97832435,296.624367597578,4.07013722964418,1,1,1
-75.81,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,48.8409,local_0_50km,82.64846751,425.39197151,301.040581935045,2.92493494289091,1,1,1
-75.76,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,47.6248,local_0_50km,83.45900946,451.89037746,318.219127562872,9.48631718448755,1,1,1
-75.71,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,47.0343,local_0_50km,84.07293578,566.82208778,391.674996247286,24.536472056416,1,1,1
-75.66,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,47.0932,local_0_50km,84.37524101,847.11100101,570.381462659627,33.8298880398504,1,1,1
-75.61,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,47.7989,local_0_50km,84.64697866,1092.78145866,727.018367592272,16.7707382594268,1,1,1
-75.56,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,49.1236,local_0_50km,85.14795314,1125.53730514,748.071765719634,16.2815218055853,1,1,1
-75.51,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,51.0191,contextual_50_100km,86.05670901,830.95538901,560.697353862675,14.9319135780822,1,1,1
-75.46,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,53.4247,contextual_50_100km,86.41190894,865.86144494,583.06795133916,5.62543537219382,1,1,1
-75.41,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,56.275,contextual_50_100km,86.71037796,889.10740996,597.988293899322,14.4958116139415,1,1,1
-75.36,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,59.5061,contextual_50_100km,87.31744598,659.11621398,451.660870470274,25.5428887996868,1,1,1
-75.31,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,63.0595,contextual_50_100km,87.50234739,660.89349139,452.860415068376,15.4200617251851,1,1,1
-75.26,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,66.8839,contextual_50_100km,87.82179401,526.40411401,367.281270546839,12.4497094905446,1,1,1
-75.21,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,70.9354,contextual_50_100km,87.98350396,447.45312796,317.033304585648,9.80822414976402,1,1,1
-75.16,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,75.1774,contextual_50_100km,88.07628811,365.69284811,264.970282686794,6.73164219268786,1,1,1
-75.11,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,79.5794,contextual_50_100km,88.00690946,341.54032546,249.55540899814,3.75082244262421,1,1,1
-75.06,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,84.1163,contextual_50_100km,87.87533116,310.37593116,229.650086706764,3.24866438282455,1,1,1
-75.01,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,88.7673,contextual_50_100km,87.66051581,286.22609981,214.184161730957,0.554205739933117,1,1,1
-74.96,4.37,PER2,contextual_por_proximidad_no_asociacion_directa,93.5155,contextual_50_100km,87.30512519,307.15176519,227.388808756594,1.52828934791807,1,1,1
-73.81,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,41.311,local_0_50km,63.1722341,915.5130901,606.27376507079,6.00146980592659,1,1,1
-73.76,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,38.2023,local_0_50km,61.79448236,777.72179436,517.974913550081,19.0497217950351,1,1,1
-73.71,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,35.6893,local_0_50km,60.38452509,641.03394109,430.367477997863,18.0398654088322,1,1,1
-73.66,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,33.9045,local_0_50km,58.90352347,557.79862747,376.793593937573,20.7639889187364,1,1,1
-73.61,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,32.9665,local_0_50km,57.21392342,723.62945142,481.846030366083,16.4618401240767,1,1,1
-73.56,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,32.9477,local_0_50km,55.82455304,464.96643304,316.524928773564,31.9823711190673,1,1,1
-73.51,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,33.8497,local_0_50km,54.31141954,344.85214754,239.440541387666,25.8321500078513,1,1,1
-73.46,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,35.6025,local_0_50km,52.78063036,224.43629436,162.157592947146,10.8211752527966,1,1,1
-73.41,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,38.0888,local_0_50km,51.17964681,196.76478281,143.944776736132,2.34304633676081,1,1,1
-73.36,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,41.176,local_0_50km,49.55079422,209.80060222,151.660080017952,2.59939110023157,1,1,1
-73.31,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,44.7399,local_0_50km,47.95309064,162.15977864,120.72424394478,4.96701334465154,1,1,1
-73.26,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,48.6759,local_0_50km,46.34561327,130.64278927,100.058778630824,7.87707388257873,1,1,1
-73.21,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,52.9009,contextual_50_100km,44.72995773,121.63307773,93.7317178995611,1.89832408844066,1,1,1
-73.16,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,57.3512,contextual_50_100km,43.12038587,111.43208187,86.6477920944544,1.13575382314017,1,1,1
-73.11,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,61.9782,contextual_50_100km,41.51727151,105.08887151,82.0243445233611,0.771784790489832,1,1,1
-73.06,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,66.7452,contextual_50_100km,39.92384103,100.84148103,78.7398420631916,0.596404799096028,1,1,1
-73.01,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,71.6243,contextual_50_100km,38.34297053,96.96462653,75.6959976640683,0.539032117108671,1,1,1
-72.96,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,76.5939,contextual_50_100km,36.77679811,93.46044611,72.8949494259911,0.480875252094954,1,1,1
-72.91,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,81.6377,contextual_50_100km,35.22727484,90.92340284,70.7161900703466,0.44374727584284,1,1,1
-72.86,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,86.7426,contextual_50_100km,33.69662533,88.35585733,68.52484267042,0.442576471903674,1,1,1
-72.81,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,91.8985,contextual_50_100km,32.18673615,85.68563215,66.2756010897878,0.455060173134161,1,1,1
-72.76,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,97.0973,contextual_50_100km,30.69944073,82.48252073,63.6950079709805,0.422096785047635,1,1,1
-72.71,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,102.3324,regional_100_150km,29.23632172,80.18000972,61.6970382881828,0.281561337850409,1,0,1
-72.66,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,107.5985,regional_100_150km,27.79909568,79.24888768,60.5822957420755,0.300942729535626,1,0,1
-72.61,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,112.8912,regional_100_150km,26.38944117,77.28375317,58.8186959339005,0.339969822193106,1,0,1
-72.56,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,118.2071,regional_100_150km,25.00875872,75.19946272,56.9896827728789,0.345061809790836,1,0,1
-72.51,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,123.5431,regional_100_150km,23.65843629,73.30600429,55.2932804957744,0.316617171383891,1,0,1
-72.46,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,128.8967,regional_100_150km,22.33975627,71.34543627,53.5655970201055,0.321233465698237,1,0,1
-72.41,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,134.2658,regional_100_150km,21.05391087,69.31895087,51.8078245558722,0.280968539928374,1,0,1
-72.36,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,139.6486,regional_100_150km,19.80217149,68.42518749,50.7841832569183,0.458305473555766,1,0,1
-72.31,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,145.0436,regional_100_150km,18.58571893,69.17143093,50.8183374171366,0.573342271753492,1,0,1
-72.26,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,150.4495,no_local_mayor_150km,17.40541306,70.66977306,51.3448344294472,0.495576249888972,1,0,0
-72.21,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,155.8652,no_local_mayor_150km,16.2614343,69.7109543,50.3188374355055,0.456455299259735,1,0,0
-72.16,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,161.2896,no_local_mayor_150km,15.1539233,64.4928913,46.5921312290105,0.264152979058894,1,0,0
-72.11,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,166.7219,no_local_mayor_150km,14.08620663,66.63461463,47.569431837355,0.529349525355129,1,0,0
-72.06,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,172.1614,no_local_mayor_150km,13.05483756,59.93734956,42.92782072597,0.29611147394046,1,0,0
-72.01,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,177.6074,no_local_mayor_150km,12.06507155,62.65078355,44.2976900371366,1.00753154078701,1,0,0
-71.96,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,183.0593,no_local_mayor_150km,11.11438481,63.81092081,44.6919954302016,0.900831162811646,1,0,0
-71.91,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,188.5166,no_local_mayor_150km,10.20501563,69.86356763,48.218740653995,0.182284958158096,1,0,0
-71.86,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,193.9789,no_local_mayor_150km,9.33302352,67.90530352,46.6545888497861,0.371085328369196,1,0,0
-71.81,4.37,VIVI,contextual_por_proximidad_no_asociacion_directa,199.4457,no_local_mayor_150km,8.50053199,64.77682799,44.3591234206628,0.415680692961917,1,0,0
-76.46,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,100.2704,regional_100_150km,65.66111273,462.37258473,318.440979235514,28.8817831199585,1,0,1
-76.41,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,95.5941,contextual_50_100km,67.1223694,637.2176654,430.380361642538,12.6396958845647,1,1,1
-76.36,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,91.015,contextual_50_100km,68.76439817,555.29081417,378.773286664876,8.47163906262535,1,1,1
-76.31,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,86.5487,contextual_50_100km,70.2062118,631.9693078,428.155024569912,2.2320480336851,1,1,1
-76.26,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,82.2134,contextual_50_100km,71.74232769,561.39177569,383.741175305727,13.0345122747817,1,1,1
-76.21,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,78.031,contextual_50_100km,73.28349894,441.72721094,308.051482493942,14.3800689989329,1,1,1
-76.16,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,74.0275,contextual_50_100km,74.73841168,357.41601168,254.857241195722,5.26987156251036,1,1,1
-76.11,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,70.2334,contextual_50_100km,76.0400339,359.9643779,256.953273973848,1.0799314906193,1,1,1
-76.06,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,66.6845,contextual_50_100km,77.2678758,373.2152758,265.842065216569,3.40199149702818,1,1,1
-76.01,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,63.4219,contextual_50_100km,78.40938524,404.94521724,286.474162409406,3.81430777992807,1,1,1
-75.96,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,60.4921,contextual_50_100km,79.49079355,431.78855355,303.970767103655,8.38587509803661,1,1,1
-75.91,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,57.9455,contextual_50_100km,80.39932295,539.79362695,373.119949991795,7.69186819477176,1,1,1
-75.86,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,55.8345,contextual_50_100km,81.46074574,477.45626574,333.784416083422,11.6860423396413,1,1,1
-75.81,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,54.2102,contextual_50_100km,82.39035612,464.52356412,325.881124911188,6.99570096479521,1,1,1
-75.76,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,53.117,contextual_50_100km,83.15187307,523.30188107,363.610261892799,15.5428751887277,1,1,1
-75.71,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,52.5883,contextual_50_100km,83.76272313,637.20596313,436.410221878358,24.8738561519548,1,1,1
-75.66,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,52.6409,contextual_50_100km,84.06844214,912.93101014,612.209885174594,26.3145441362344,1,1,1
-75.61,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,53.2733,contextual_50_100km,84.4476566,1080.8676806,719.354732466315,9.60692787711701,1,1,1
-75.56,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,54.4651,contextual_50_100km,85.10576903,1002.04277703,669.367205453008,5.89695032754908,1,1,1
-75.51,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,56.1807,contextual_50_100km,85.6035597,985.0861517,658.743248309242,18.8983011788769,1,1,1
-75.46,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,58.3741,contextual_50_100km,86.07479599,937.00843599,628.279665538747,6.66288094260886,1,1,1
-75.41,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,60.9937,contextual_50_100km,86.46056657,897.88106257,603.488127241899,2.82158609719278,1,1,1
-75.36,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,63.9872,contextual_50_100km,86.58437983,985.07945183,659.094832353597,9.48231499104447,1,1,1
-75.31,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,67.3047,contextual_50_100km,87.07029752,782.02515352,529.887327341207,25.0780696861101,1,1,1
-75.26,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,70.9007,contextual_50_100km,87.51967226,557.12246426,386.745027337145,21.5207826444241,1,1,1
-75.21,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,74.7351,contextual_50_100km,87.77988307,409.72374707,292.918712441159,12.2814744469256,1,1,1
-75.16,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,78.773,contextual_50_100km,87.84207075,343.98007075,251.050180464028,8.75335058365969,1,1,1
-75.11,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,82.9847,contextual_50_100km,87.77109737,317.15964937,233.934774614134,2.64839434823309,1,1,1
-75.06,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,87.3452,contextual_50_100km,87.60060102,307.63240102,227.802266352653,2.28585474292189,1,1,1
-75.01,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,91.8331,contextual_50_100km,87.36052285,296.34444285,220.522609474505,4.59132850527986,1,1,1
-74.96,4.32,PER2,contextual_por_proximidad_no_asociacion_directa,96.4308,contextual_50_100km,87.10179891,250.28947891,191.083062062744,5.2406516235112,1,1,1
-73.86,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,41.0009,local_0_50km,64.61983,584.11707,395.63733830433,8.98672441506798,1,1,1
-73.81,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,37.0458,local_0_50km,62.89341754,856.56324154,568.61045957244,20.8045798855586,1,1,1
-73.76,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,33.5438,local_0_50km,61.4123573,839.1707653,556.990832902494,14.3041424636997,1,1,1
-73.71,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,30.651,local_0_50km,59.82700979,923.66012979,610.251275707477,23.4349794062267,1,1,1
-73.66,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,28.5528,local_0_50km,58.67418001,435.11680401,298.538975857662,18.3907920332336,1,1,1
-73.61,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,27.4324,local_0_50km,56.94014874,663.28977274,443.298970776759,20.9122618958339,1,1,1
-73.56,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,27.4098,local_0_50km,55.60986399,320.12943999,224.158614980935,29.5546855855198,1,1,1
-73.51,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,28.4877,local_0_50km,54.08186761,220.71352361,160.257591611429,11.8443742372206,1,1,1
-73.46,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,30.5498,local_0_50km,52.4949607,191.0687047,140.792514418057,4.42226412908964,1,1,1
-73.41,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,33.4145,local_0_50km,50.8974787,166.6348227,124.643947937529,3.49029024631749,1,1,1
-73.36,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,36.8951,local_0_50km,49.29324521,146.11958121,110.989843407438,4.05886533402416,1,1,1
-73.31,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,40.8346,local_0_50km,47.68086781,138.21176381,105.366085961454,2.21665830481196,1,1,1
-73.26,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,45.1128,local_0_50km,46.07272851,124.50650451,96.04980461231,1.47740951969289,1,1,1
-73.21,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,49.6423,local_0_50km,44.46559922,116.73971922,90.5178152381028,1.10427957331988,1,1,1
-73.16,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,54.3603,contextual_50_100km,42.86464077,109.31239277,85.2043638828005,0.943224453273606,1,1,1
-73.11,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,59.2218,contextual_50_100km,41.2719081,102.9919081,80.5991634527777,0.734579875985107,1,1,1
-73.06,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,64.1941,contextual_50_100km,39.6893744,99.0146384,77.49073224509,0.527619901668958,1,1,1
-73.01,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,69.2535,contextual_50_100km,38.11974826,96.29702026,75.1896191555283,0.44784350780968,1,1,1
-72.96,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,74.382,contextual_50_100km,36.56560474,93.31097274,72.7230833113439,0.468044728477909,1,1,1
-72.91,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,79.5665,contextual_50_100km,35.02892541,90.08316541,70.1088371846778,0.432203930639424,1,1,1
-72.86,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,84.7965,contextual_50_100km,33.51144406,87.80035606,68.1036978683033,0.409199524745721,1,1,1
-72.81,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,90.0642,contextual_50_100km,32.01527135,85.27963135,65.9546927194472,0.433939570409058,1,1,1
-72.76,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,95.3634,contextual_50_100km,30.54220371,82.15246771,63.4276546359928,0.320783550115268,1,1,1
-72.71,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,100.689,regional_100_150km,29.09372344,81.48165944,62.4746977834378,0.299634271372306,1,0,1
-72.66,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,106.0371,regional_100_150km,27.67179592,78.59079592,60.1167815860417,0.381387118439051,1,0,1
-72.61,4.32,VIVI,contextual_por_proximidad_no_asociacion_directa,111.4044,regional_100_150km,26.27777428,76.46847828,58.2586983328789,0.404532922658059,1,0,1
